sample_id,model_idx,scenario_idx,success,Ra,La,J,b,Kt,Ke,gain_proxy,Te,Tm,reference_type,ref_amplitude,ref_secondary_amplitude,disturbance_amplitude,noise_std,q1,q2,r1,iae,ise,control_energy,control_variation,overshoot,settling_time,meta_cost,search_method,sample_dir
37,3,7,True,1.6532470855641426,0.5188867327512904,0.016046425418697777,0.23895970285476098,0.0962066934784815,0.09287743865942287,0.23813840756531962,0.31385915467936787,0.0671511774872383,sine,68.09104283000786,52.83612050046888,0.12175673117883096,0.2663611380328701,8.660383063031352,0.08526147539328448,0.06712944272841478,146.55350060042872,8961.952378327973,1342.4022467304385,1.5999753574596653,0.0,2.4,18431.965369561625,LHS,mpc_qr_dataset_streaming\samples\sample_000037
38,3,8,True,1.6532470855641426,0.5188867327512904,0.016046425418697777,0.23895970285476098,0.0962066934784815,0.09287743865942287,0.23813840756531962,0.31385915467936787,0.0671511774872383,sine,48.815561418246176,93.48931623102908,-0.14715886507938244,0.3071898702709599,23.977682037119575,0.5858062504546361,0.00012009418801931905,197.02687397912348,16243.733537458662,1342.052013221478,1.6003815070550074,0.0,2.4,33146.93031659112,LHS,mpc_qr_dataset_streaming\samples\sample_000038
39,3,9,True,1.6532470855641426,0.5188867327512904,0.016046425418697777,0.23895970285476098,0.0962066934784815,0.09287743865942287,0.23813840756531962,0.31385915467936787,0.0671511774872383,multi_step,92.57156282714269,28.449321882352024,0.12035367043403866,0.29684100223317705,4.650762286041392,0.37682213064943043,0.0007505648164127546,103.03896742400892,6751.301597335587,1342.404286510332,1.5999968888449885,0.0,2.4,13880.120311113158,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000039
40,4,0,True,2.2260992837036375,0.5590229677966172,0.027244378879442623,0.17040600246070248,0.10180151790716618,0.09190098395128804,0.2619050078809149,0.25112220820023423,0.15987922072008867,multi_step,37.12913040927888,76.49506114724419,0.10556935600263517,0.3996223582560333,5.10744775086488,0.05857916024884689,0.01058559638718921,120.10468633456196,6853.8733986478555,1342.407076610133,1.5999905972181654,0.0,2.4,14136.461209659765,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000040
41,4,1,True,2.2260992837036375,0.5590229677966172,0.027244378879442623,0.17040600246070248,0.10180151790716618,0.09190098395128804,0.2619050078809149,0.25112220820023423,0.15987922072008867,multi_step,79.95934415226122,113.12362356901018,0.06314531401621115,0.20930415039518974,4.1682969706971775,17.1371095629688,0.035224062410058404,223.21129755852542,21289.377656265282,1342.402976426373,1.6000071833715948,0.0,2.4,43316.78935438663,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000041
42,4,2,True,2.2260992837036375,0.5590229677966172,0.027244378879442623,0.17040600246070248,0.10180151790716618,0.09190098395128804,0.2619050078809149,0.25112220820023423,0.15987922072008867,sine,87.12314133085926,53.36377583282382,-0.0543231928911784,0.15721999010213145,5.38404859683217,2.7058426847714405,0.07658479549510806,183.3456538885848,14060.192839558427,1342.4077838268272,1.599980245298584,0.0,2.4,28738.82302898622,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000042
43,4,3,True,2.2260992837036375,0.5590229677966172,0.027244378879442623,0.17040600246070248,0.10180151790716618,0.09190098395128804,0.2619050078809149,0.25112220820023423,0.15987922072008867,step,34.77833725421917,113.61274633757441,0.021197226101159983,0.4680699934192311,4.482034223748687,5.3871635226276915,0.0013426849060194357,72.2844274263845,2193.7675240891235,1342.4037589688583,1.600000872732366,0.0,2.4,4672.78851844948,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000043
44,4,4,True,2.2260992837036375,0.5590229677966172,0.027244378879442623,0.17040600246070248,0.10180151790716618,0.09190098395128804,0.2619050078809149,0.25112220820023423,0.15987922072008867,multi_step,67.93695641245404,57.635947348082624,-0.15260856911318346,0.4252668395953913,0.001573749777363292,38.33470583465639,0.00244950619843805,139.5741947762746,8193.559309781855,1342.4001450536866,1.6000157690501429,0.0,2.4,16874.241211933673,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000044
45,4,5,True,2.2260992837036375,0.5590229677966172,0.027244378879442623,0.17040600246070248,0.10180151790716618,0.09190098395128804,0.2619050078809149,0.25112220820023423,0.15987922072008867,sine,32.192167833511256,78.82579999692206,0.13015980447852848,0.14767951267204493,4.026054519682521,0.19579250709528276,0.023246974223042886,165.71932600327622,11477.97667887731,1342.4023531138644,1.600007783580854,0.0,2.4,23521.511453809322,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000045
46,4,6,True,2.2260992837036375,0.5590229677966172,0.027244378879442623,0.17040600246070248,0.10180151790716618,0.09190098395128804,0.2619050078809149,0.25112220820023423,0.15987922072008867,sine,64.23141270678931,50.19273914424916,0.19881386313502925,0.4396000121538726,4.6634134537995,41.082875226777354,0.019579250709528276,136.26210555853638,7750.887689543001,1342.4012779127268,1.600000460757156,0.0,2.4,15978.961759680285,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000046
47,4,7,True,2.2260992837036375,0.5590229677966172,0.027244378879442623,0.17040600246070248,0.10180151790716618,0.09190098395128804,0.2619050078809149,0.25112220820023423,0.15987922072008867,sine,103.68965796609382,30.641953187138284,-0.16382370920634692,0.44851669944831263,5.436719538465008,0.026086022527814775,0.003290928314186135,209.30618950662685,18476.489637715527,1342.4065136270756,1.6000001359048301,0.0,2.4,37649.298169639085,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000047
48,4,8,True,2.2260992837036375,0.5590229677966172,0.027244378879442623,0.17040600246070248,0.10180151790716618,0.09190098395128804,0.2619050078809149,0.25112220820023423,0.15987922072008867,sine,44.082805804114706,34.3021875166635,0.06250761573099606,0.018081355247348108,2.3088932382773137,4.176186530171252,0.019579250709528276,92.80043979208284,3604.440214047263,1342.4027526887612,1.600011090964167,0.0,2.4,7555.68188565976,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000048
49,4,9,True,2.2260992837036375,0.5590229677966172,0.027244378879442623,0.17040600246070248,0.10180151790716618,0.09190098395128804,0.2619050078809149,0.25112220820023423,0.15987922072008867,step,25.165791701439893,80.59251776477277,-0.17710722393869585,0.4004819268208381,0.026086022527814775,1.207456360973381,0.031509911978393694,48.39330204464065,1012.1098098170567,1342.3998357556236,1.6000015834074341,0.0,2.4,2237.799517634987,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000049
50,5,0,True,2.3422363441378242,0.5544216798208761,0.02377369097570092,0.24055762623864602,0.09080302599094134,0.09403564221438111,0.15875167342264826,0.23670612114293632,0.09882742587473052,step,70.45309901929866,94.51881283288445,0.09384843677406463,0.09652074543445205,0.026086022527814775,29.62192268928746,0.019299900444543223,160.3248294787047,10715.08314249336,1342.4011642032567,1.600024132188037,0.0,2.4,21979.540832839608,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000050
51,5,1,True,2.3422363441378242,0.5544216798208761,0.02377369097570092,0.24055762623864602,0.09080302599094134,0.09403564221438111,0.15875167342264826,0.23670612114293632,0.09882742587473052,step,90.99046972813039,118.02047848986818,-0.18305977936793316,0.4420728556834086,18.151723248862307,0.06424360269160076,0.007323245856564749,211.31446778537062,18640.573346877092,1342.4009744436826,1.6000374818359142,0.0,2.4,37983.49014770657,LHS,mpc_qr_dataset_streaming\samples\sample_000051
52,5,2,True,2.3422363441378242,0.5544216798208761,0.02377369097570092,0.24055762623864602,0.09080302599094134,0.09403564221438111,0.15875167342264826,0.23670612114293632,0.09882742587473052,multi_step,37.31278464225032,29.17210058241981,0.11363237933656317,0.31820417105388843,4.641789901130191,12.979439089856394,0.025365064033893672,72.57689310223552,2237.1087161977143,1342.404756749444,1.600000614615447,0.0,2.4,4760.348349570338,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000052
53,5,3,True,2.3422363441378242,0.5544216798208761,0.02377369097570092,0.24055762623864602,0.09080302599094134,0.09403564221438111,0.15875167342264826,0.23670612114293632,0.09882742587473052,sine,34.51302546650497,114.60244535580951,0.059693262098123534,0.4702972048477592,0.006804763448297199,0.005556925389795454,1.141126120912126,240.5355758071271,24404.498831205405,1342.4229613088546,1.599995646428082,0.0,2.4,49599.00553767995,LHS,mpc_qr_dataset_streaming\samples\sample_000053
54,5,4,True,2.3422363441378242,0.5544216798208761,0.02377369097570092,0.24055762623864602,0.09080302599094134,0.09403564221438111,0.15875167342264826,0.23670612114293632,0.09882742587473052,step,70.8352738446942,60.403439074076594,-0.08876978168749705,0.15235230188041565,11.182916834030792,5.143388968548333,0.00010464721734922136,163.84676543875253,11211.28796916493,1342.4047265410354,1.5999974103845194,0.0,2.4,22982.51647084369,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000054
55,5,5,True,2.3422363441378242,0.5544216798208761,0.02377369097570092,0.24055762623864602,0.09080302599094134,0.09403564221438111,0.15875167342264826,0.23670612114293632,0.09882742587473052,multi_step,81.09875470366282,83.4629117418263,0.035322499363603294,0.15852045565861894,0.9610626106425784,0.026086022527814775,0.10001092641715738,190.56711293308237,15136.119839515743,1342.399861052125,1.599941354407885,0.0,2.4,30912.34100795106,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000055
56,5,6,True,2.3422363441378242,0.5544216798208761,0.02377369097570092,0.24055762623864602,0.09080302599094134,0.09403564221438111,0.15875167342264826,0.23670612114293632,0.09882742587473052,sine,61.84000441568604,67.41326750901703,0.08080087244414857,0.323974241100605,4.626520709111184,0.0010554488940992548,0.0002159742097094833,152.48714517743477,9688.86021679726,1342.4063334658533,1.6000152149373046,0.0,2.4,19903.582186560863,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000056
57,5,7,True,2.3422363441378242,0.5544216798208761,0.02377369097570092,0.24055762623864602,0.09080302599094134,0.09403564221438111,0.15875167342264826,0.23670612114293632,0.09882742587473052,multi_step,51.62141518240431,98.74322219859539,-0.055737066219898296,0.2563696223033791,0.027799148864579504,45.573681816194814,0.40680777502745175,164.3365720775022,12478.20232906583,1342.4002694419871,1.6000036660307873,0.0,2.4,25517.81438801957,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000057
58,5,8,True,2.3422363441378242,0.5544216798208761,0.02377369097570092,0.24055762623864602,0.09080302599094134,0.09403564221438111,0.15875167342264826,0.23670612114293632,0.09882742587473052,sine,108.64028867237077,112.10571972951917,-0.07421972330231949,0.4186911811725343,32.57560145195968,0.061713776379599926,0.0728917601766215,259.7108408674526,28104.9786607784,1342.4128007729412,1.599984230587177,0.0,2.4,57057.490483409325,LHS,mpc_qr_dataset_streaming\samples\sample_000058
59,5,9,True,2.3422363441378242,0.5544216798208761,0.02377369097570092,0.24055762623864602,0.09080302599094134,0.09403564221438111,0.15875167342264826,0.23670612114293632,0.09882742587473052,multi_step,31.585672433526838,27.20591470729437,-0.06634798379938167,0.0864972225957969,7.290829490399883,0.11309437752789606,0.019579250709528276,64.13408613449391,1772.4188606442872,1342.4010811782823,1.6000043395364845,0.0,2.4,3805.640033967947,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000059
60,6,0,True,1.8511146958415914,0.5485385133450171,0.01420555980984099,0.23926081094248242,0.10713096047149118,0.09744523146383098,0.23631554737363875,0.2963287550886356,0.05937269774303308,sine,80.08404079450808,31.967255586489433,0.10884195654183426,0.1554807549603831,6.7087602247769444,0.24717728421517454,0.09136003268400299,164.36584763702282,11379.536032423559,1342.4056251955085,1.5999883283428529,0.0,2.4,23320.56988843438,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000060
61,6,1,True,1.8511146958415914,0.5485385133450171,0.01420555980984099,0.23926081094248242,0.10713096047149118,0.09744523146383098,0.23631554737363875,0.2963287550886356,0.05937269774303308,sine,90.54063654840127,58.784169516364976,0.010035321186904478,0.08187565212914794,8.269630817628249,0.026086022527814775,0.03223937071366404,196.65743433375323,16137.944557737517,1342.4083590968232,1.5999861795802661,0.0,2.4,32934.261835740115,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000061
62,6,2,True,1.8511146958415914,0.5485385133450171,0.01420555980984099,0.23926081094248242,0.10713096047149118,0.09744523146383098,0.23631554737363875,0.2963287550886356,0.05937269774303308,sine,103.6304290550238,118.91330026836054,-0.14336164457249012,0.22412280662717554,0.14095641614659124,5.107447750864883,0.019579250709528276,267.5890761330283,29844.76594071314,1342.392951302241,1.600022344666651,0.0,2.4,60560.6987585077,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000062
63,6,3,True,1.8511146958415914,0.5485385133450171,0.01420555980984099,0.23926081094248242,0.10713096047149118,0.09744523146383098,0.23631554737363875,0.2963287550886356,0.05937269774303308,sine,28.0049283646185,95.53301727947445,-0.12762933910765276,0.4535518110781075,3.754978553018364,0.026089612991636767,1.9641822795692359,195.1814168768695,16038.730930322365,1342.3970274650935,1.6000014808249368,0.0,2.4,32731.405962722638,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000063
64,6,4,True,1.8511146958415914,0.5485385133450171,0.01420555980984099,0.23926081094248242,0.10713096047149118,0.09744523146383098,0.23631554737363875,0.2963287550886356,0.05937269774303308,sine,43.28522849437063,49.20593303145284,-0.1663538661772472,0.12183372702785678,1.8806845196253918,2.0849382499124043,0.008784083325362662,104.02099071953081,4509.855675513291,1342.4020655089228,1.6000170346032336,0.0,2.4,9400.174427312353,LHS,mpc_qr_dataset_streaming\samples\sample_000064
65,6,5,True,1.8511146958415914,0.5485385133450171,0.01420555980984099,0.23926081094248242,0.10713096047149118,0.09744523146383098,0.23631554737363875,0.2963287550886356,0.05937269774303308,sine,83.7588700478459,84.91490501342744,-0.05335664602695506,0.26976371763083934,0.01224822788998037,0.012251548413648299,0.1245506552955922,191.08497537254814,15217.094533865447,1342.3928746625638,1.6000272858614941,0.0,2.4,31075.84363894596,LHS,mpc_qr_dataset_streaming\samples\sample_000065
66,6,6,True,1.8511146958415914,0.5485385133450171,0.01420555980984099,0.23926081094248242,0.10713096047149118,0.09744523146383098,0.23631554737363875,0.2963287550886356,0.05937269774303308,sine,104.44788732871865,68.25725085872939,0.16382089754853996,0.2935619702684903,17.578227327697643,7.293063080084559,0.005314687028756186,227.03338458165155,21543.394990164197,1342.4154379258305,1.5999846528384978,0.0,2.4,43836.29090520228,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000066
67,6,7,True,1.8511146958415914,0.5485385133450171,0.01420555980984099,0.23926081094248242,0.10713096047149118,0.09744523146383098,0.23631554737363875,0.2963287550886356,0.05937269774303308,step,54.05907955915243,69.88169585314853,0.16693506902067046,0.3154161201823712,0.005511203348912238,89.96939456217439,0.004018306803165023,120.76078608937205,6098.942297546165,1342.4042695675616,1.5999951168831184,0.0,2.4,12628.567166594668,LHS,mpc_qr_dataset_streaming\samples\sample_000067
68,6,8,True,1.8511146958415914,0.5485385133450171,0.01420555980984099,0.23926081094248242,0.10713096047149118,0.09744523146383098,0.23631554737363875,0.2963287550886356,0.05937269774303308,multi_step,53.8855635609605,39.160300966269986,-0.07698597103168554,0.2992385957788683,4.672125961188748,14.006887912838023,0.003201609423598007,93.26126216839505,3772.01735671854,1342.403858072097,1.600004369986979,0.0,2.4,7892.21869306437,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000068
69,6,9,True,1.8511146958415914,0.5485385133450171,0.01420555980984099,0.23926081094248242,0.10713096047149118,0.09744523146383098,0.23631554737363875,0.2963287550886356,0.05937269774303308,multi_step,47.802210660081386,90.30334656988926,-0.008997650548906888,0.3807162815920038,5.107447750864883,0.07377323019803865,0.011005738106513492,178.50919914333556,14065.627274427135,1342.3993227740464,1.5999979757789757,0.0,2.4,28735.18211232177,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000069
70,7,0,True,2.3226622975712425,0.5441391893436703,0.02748495712969131,0.23384062048858129,0.10733602876523854,0.09228208142367275,0.19408436974916465,0.23427391485738794,0.11753713735562651,multi_step,64.00886995273686,75.31038024112752,-0.0847087018048379,0.3668767487189581,9.85799877768812,0.09722955639990413,0.01800747841838119,151.9366749740118,9704.25769978997,1342.4045505305617,1.599979889756699,0.0,2.4,19932.725651022993,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000070
71,7,1,True,2.3226622975712425,0.5441391893436703,0.02748495712969131,0.23384062048858129,0.10733602876523854,0.09228208142367275,0.19408436974916465,0.23427391485738794,0.11753713735562651,sine,54.649286131304876,32.3869774864221,0.19421606779797046,0.23248672809682652,0.026086022527814775,6.823358024056203,0.32291436920331695,113.54568798529719,5399.43007564802,1342.41262401289,1.5999971166696312,0.0,2.4,11207.897846308411,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000071
72,7,2,True,2.3226622975712425,0.5441391893436703,0.02748495712969131,0.23384062048858129,0.10733602876523854,0.09228208142367275,0.19408436974916465,0.23427391485738794,0.11753713735562651,step,61.157600219405985,99.36821505599725,0.1698806668879555,0.4112915453087158,1.8494909441785534,0.0013551142604962024,0.029386783868185218,138.12488521962504,7951.928589494629,1342.4023714815778,1.6000016056419393,0.0,2.4,16386.631953302494,LHS,mpc_qr_dataset_streaming\samples\sample_000072
73,7,3,True,2.3226622975712425,0.5441391893436703,0.02748495712969131,0.23384062048858129,0.10733602876523854,0.09228208142367275,0.19408436974916465,0.23427391485738794,0.11753713735562651,step,57.270234130673416,24.869847231385126,0.10948827310065051,0.4327282740278314,10.074537090721188,0.0014996190255290968,0.000283537665547152,127.77161012336576,6803.909607992326,1342.4033809936684,1.5999910463454543,0.0,2.4,14059.534214956751,LHS,mpc_qr_dataset_streaming\samples\sample_000073
74,7,4,True,2.3226622975712425,0.5441391893436703,0.02748495712969131,0.23384062048858129,0.10733602876523854,0.09228208142367275,0.19408436974916465,0.23427391485738794,0.11753713735562651,sine,100.0871592106632,24.896370982327923,-0.19819995002413637,0.2573146710581749,5.107447750864883,0.0010001239755804024,0.5714623792729122,203.98318526717622,17574.548400506814,1342.4161505937384,1.5999891232509629,0.0,2.4,35829.447163801,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000074
75,7,5,True,2.3226622975712425,0.5441391893436703,0.02748495712969131,0.23384062048858129,0.10733602876523854,0.09228208142367275,0.19408436974916465,0.23427391485738794,0.11753713735562651,step,22.96072891286132,60.13555575533879,0.14111245185276505,0.17401571170475716,5.6056810156441745,0.14877151351608303,0.0007506326187842806,45.63789240664593,868.5534777374875,1342.401580907476,1.6000046047616296,0.0,2.4,1942.4207119705247,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000075
76,7,6,True,2.3226622975712425,0.5441391893436703,0.02748495712969131,0.23384062048858129,0.10733602876523854,0.09228208142367275,0.19408436974916465,0.23427391485738794,0.11753713735562651,sine,49.89436511189055,79.0320250883149,-0.12496252722420348,0.04240579561788155,4.822338382790104,0.007843291346344983,0.40137420668515006,171.26086497114767,12233.327510639872,1342.3960153970506,1.5999966379941017,0.0,2.4,25048.837416794937,LHS,mpc_qr_dataset_streaming\samples\sample_000076
77,7,7,True,2.3226622975712425,0.5441391893436703,0.02748495712969131,0.23384062048858129,0.10733602876523854,0.09228208142367275,0.19408436974916465,0.23427391485738794,0.11753713735562651,sine,91.76391476415675,100.74316059762818,-0.1452714887881495,0.2874359648115168,8.435336457652177,2.5369559447477723,0.007943377538142017,229.87097242395788,22022.843278920307,1342.3973789233173,1.599976038097943,0.0,2.4,44803.69934286056,LHS,mpc_qr_dataset_streaming\samples\sample_000077
78,7,8,True,2.3226622975712425,0.5441391893436703,0.02748495712969131,0.23384062048858129,0.10733602876523854,0.09228208142367275,0.19408436974916465,0.23427391485738794,0.11753713735562651,step,90.08810101206585,79.52128404133717,-0.1462532346747754,0.18268923159956674,14.588912048199655,1.6508920427692058,0.007052522699485155,203.9575808816257,17340.12803720794,1342.404893428944,1.5999932675927735,0.0,2.4,35360.52906139558,LHS,mpc_qr_dataset_streaming\samples\sample_000078
79,7,9,True,2.3226622975712425,0.5441391893436703,0.02748495712969131,0.23384062048858129,0.10733602876523854,0.09228208142367275,0.19408436974916465,0.23427391485738794,0.11753713735562651,step,40.197903768878156,21.76687809999122,-0.031847291397889166,0.47960463642228796,0.0026252912495790762,2.44559945367041,1.328732490715006,86.45568604172787,3116.1065260105183,1342.4060455257365,1.6000072270625032,0.0,2.4,6559.98041278386,LHS,mpc_qr_dataset_streaming\samples\sample_000079
80,8,0,True,2.201570497259932,0.5081713273889903,0.017983572251565553,0.24763961585275945,0.0947019423376132,0.09650685461033355,0.17083868772083116,0.23082219171335133,0.07261993275848946,sine,72.95420552850723,94.23179494179767,-0.10345117534933485,0.16124617358433263,0.026086022527814775,0.026089863506111154,0.00354122679069539,209.3708261922643,18280.06148709885,1342.4045635243604,1.600014101781767,0.0,2.4,37256.63568165579,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000080
81,8,1,True,2.201570497259932,0.5081713273889903,0.017983572251565553,0.24763961585275945,0.0947019423376132,0.09650685461033355,0.17083868772083116,0.23082219171335133,0.07261993275848946,step,107.43143652908074,48.32469332501141,-0.02464549656632284,0.23812865429336283,5.070998489530094,0.6901160990147762,0.000884524351439687,248.3890867507814,25709.984093232695,1342.399895114449,1.6000273673279812,0.0,2.4,52233.53544284183,LHS,mpc_qr_dataset_streaming\samples\sample_000081
82,8,2,True,2.201570497259932,0.5081713273889903,0.017983572251565553,0.24763961585275945,0.0947019423376132,0.09650685461033355,0.17083868772083116,0.23082219171335133,0.07261993275848946,sine,87.4597476979024,101.46384431178826,0.024868293495028893,0.05094707865727244,0.0492649814287798,0.026086022527814775,0.07749125064798192,229.4836371571092,21955.330609918008,1342.4081300370672,1.5998996852097294,0.0,2.4,44667.51253279346,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000082
83,8,3,True,2.201570497259932,0.5081713273889903,0.017983572251565553,0.24763961585275945,0.0947019423376132,0.09650685461033355,0.17083868772083116,0.23082219171335133,0.07261993275848946,multi_step,115.5349428187811,71.27320643001113,-0.1587989263479365,0.020539546652423468,0.831399943070601,0.06429791386479003,1.811460295271842,224.99350478346938,22400.012593460782,1342.396744534187,1.5999943135051828,0.0,2.4,45543.40553821435,LHS,mpc_qr_dataset_streaming\samples\sample_000083
84,8,4,True,2.201570497259932,0.5081713273889903,0.017983572251565553,0.24763961585275945,0.0947019423376132,0.09650685461033355,0.17083868772083116,0.23082219171335133,0.07261993275848946,step,26.553043391838244,65.51178424117623,-0.15535985270030933,0.19225218899496405,1.0000012806059184,0.026086022527814775,0.510744775086488,54.86543025729032,1265.7073538345908,1342.3998515169326,1.6000026672160153,0.0,2.4,2764.4109911502596,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000084
85,8,5,True,2.201570497259932,0.5081713273889903,0.017983572251565553,0.24763961585275945,0.0947019423376132,0.09650685461033355,0.17083868772083116,0.23082219171335133,0.07261993275848946,sine,89.81897256099134,40.702054152481196,-0.1993357169300798,0.05603518549934877,5.566701423330088,0.07114737735118767,0.011557196101706064,189.94144529276127,15106.272564010067,1342.399624650401,1.6000278043157574,0.0,2.4,30850.769446521153,LHS,mpc_qr_dataset_streaming\samples\sample_000085
86,8,6,True,2.201570497259932,0.5081713273889903,0.017983572251565553,0.24763961585275945,0.0947019423376132,0.09650685461033355,0.17083868772083116,0.23082219171335133,0.07261993275848946,multi_step,20.12330625119081,70.8167355812875,0.11223245501063372,0.4206018531074782,5.10744775086488,0.018985258925714756,0.00041964180246015253,80.57886145226593,4016.5240721572295,1342.404014808454,1.5999952763713297,0.0,2.4,8343.184929175499,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000086
87,8,7,True,2.201570497259932,0.5081713273889903,0.017983572251565553,0.24763961585275945,0.0947019423376132,0.09650685461033355,0.17083868772083116,0.23082219171335133,0.07261993275848946,multi_step,52.249044096772984,44.248285302833274,-0.06770570317805333,0.46519230879457524,0.24529725181091805,0.02608892786911954,0.08510199567795691,104.06641356112726,4560.667707979321,1342.4001352561656,1.5999301742447676,0.0,2.4,9501.934659913544,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000087
88,8,8,True,2.201570497259932,0.5081713273889903,0.017983572251565553,0.24763961585275945,0.0947019423376132,0.09650685461033355,0.17083868772083116,0.23082219171335133,0.07261993275848946,multi_step,66.07696052395661,91.15580415967779,0.16752927741227314,0.004629890910561707,0.026086022527814775,5.10744775086488,0.0784799124969884,196.88910442870966,16378.504860151634,1342.4035799741418,1.5999230460698692,0.0,2.4,33416.077208740404,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000088
89,8,9,True,2.201570497259932,0.5081713273889903,0.017983572251565553,0.24763961585275945,0.0947019423376132,0.09650685461033355,0.17083868772083116,0.23082219171335133,0.07261993275848946,sine,23.128351290164456,31.062946756220327,0.03607815310645046,0.4247176665448895,0.026086022527814775,0.026089832382512418,0.5107447750864883,64.57198483430352,1743.466193488746,1342.401699613321,1.6000014584284068,0.0,2.4,3749.0484265339896,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000089
90,9,0,True,1.6037931143294992,0.5706738918684733,0.022667667209977635,0.15952921833259492,0.1054587477627057,0.10710983083581171,0.3947584600681067,0.3558276231327106,0.14209100656858287,step,111.87936809026809,65.44574302986578,0.12526373832804516,0.15919955891422982,5.107447750864883,0.023068027019297617,0.02293778882588331,249.19405621972538,25882.92987627434,1342.3962814354047,1.6000148303572093,0.0,2.4,52581.84173602113,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000090
91,9,1,True,1.6037931143294992,0.5706738918684733,0.022667667209977635,0.15952921833259492,0.1054587477627057,0.10710983083581171,0.3947584600681067,0.3558276231327106,0.14209100656858287,multi_step,80.07339188626425,41.635569522540145,-0.18806609196012103,0.17323932770359046,2.7980102558401754,0.6093389007104273,0.003076537675634986,141.92502438139115,9451.697141862222,1342.4020395970497,1.6000084848434781,0.0,2.4,19397.569459272712,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000091
92,9,2,True,1.6037931143294992,0.5706738918684733,0.022667667209977635,0.15952921833259492,0.1054587477627057,0.10710983083581171,0.3947584600681067,0.3558276231327106,0.14209100656858287,multi_step,36.5487757581775,92.51833208508688,0.15600778284707822,0.2969152740142238,11.02992279346011,5.107447750864883,0.019579250709528276,168.66923294592044,13134.567143587545,1342.4045498974779,1.600003368876722,0.0,2.4,26843.54221367617,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000092
93,9,3,True,1.6037931143294992,0.5706738918684733,0.022667667209977635,0.15952921833259492,0.1054587477627057,0.10710983083581171,0.3947584600681067,0.3558276231327106,0.14209100656858287,step,34.37186614555341,89.30954269297015,-0.19839695810666422,0.008289900948778461,5.982671020768944,5.931132450945335,0.00471057668151823,63.147830015210296,1690.8837582638046,1342.405842827814,1.600005104687139,0.0,2.4,3639.6112989698645,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000093
94,9,4,True,1.6037931143294992,0.5706738918684733,0.022667667209977635,0.15952921833259492,0.1054587477627057,0.10710983083581171,0.3947584600681067,0.3558276231327106,0.14209100656858287,multi_step,78.46388341341655,32.69099755185131,0.04871681194430261,0.13659359575043817,2.7396611814157,0.20778514168386006,0.002321714731207443,140.0471975014327,9189.93608336894,1342.3989640685058,1.5999940736701541,0.0,2.4,18868.413707149288,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000094
95,9,5,True,1.6037931143294992,0.5706738918684733,0.022667667209977635,0.15952921833259492,0.1054587477627057,0.10710983083581171,0.3947584600681067,0.3558276231327106,0.14209100656858287,sine,79.45676088908644,49.4755193202763,0.03828550987429097,0.11564026984342612,0.0010000822965870854,5.10744775086488,0.4180211020835267,161.22603893215117,10863.090761327785,1342.4104883825546,1.5999995578056143,0.0,2.4,22278.26016384904,LHS+Powell,mpc_qr_dataset_streaming\samples\sample_000095
